model_dir,model_short,model,task_idx,map_type,rep,issue_title,base_commit,input_tokens,output_tokens,cost,turns,wall_time,stop_reason,cached_tokens,cost_usd,cost_usd_uncached,precision,recall,f1,prediction_corrected,empty_prediction,n_predicted_files,n_ground_truth_files,model_pair,pair_name,model_size,provider,architecture,task_type
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,14,none,3,Authentication Handlers lost on redirect.,4683f169909857d663275346655975af7190fd62,18447,15365,0.0,6,397.81,submitted,0,0.007714,0.007714,0.0,0.0,0.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,14,none,4,Authentication Handlers lost on redirect.,4683f169909857d663275346655975af7190fd62,54754,16178,0.0,8,135.17,end_turn,0,0.011125,0.011125,0.0,0.0,0.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast_compact,0,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,162950,7751,0.0,11,75.65,submitted,0,0.016951,0.016951,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast_compact,1,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,65672,4868,0.0,8,78.99,submitted,0,0.007529,0.007529,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast_compact,2,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,48637,2857,0.0,6,21.56,submitted,0,0.005277,0.005277,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast_compact,3,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,101790,6800,0.0,11,163.18,submitted,0,0.011372,0.011372,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast_compact,4,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,31089,1715,0.0,4,29.18,submitted,0,0.003329,0.003329,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast,0,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,105074,2224,0.0,6,73.31,submitted,0,0.009821,0.009821,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast,1,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,122521,3211,0.0,6,93.94,end_turn,0,0.011699,0.011699,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast,2,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,220518,6933,0.0,12,211.82,submitted,0,0.021517,0.021517,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast,3,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,109044,2887,0.0,6,91.08,submitted,0,0.010424,0.010424,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,ast,4,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,201567,5138,0.0,11,48.16,submitted,0,0.019188,0.019188,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,none,0,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,30466,4246,0.0,12,94.52,submitted,0,0.004288,0.004288,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,none,1,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,13806,2089,0.0,8,19.53,submitted,0,0.002009,0.002009,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,none,2,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,43271,6685,0.0,15,144.17,submitted,0,0.006352,0.006352,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,none,3,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,14169,2326,0.0,5,20.92,submitted,0,0.002135,0.002135,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,15,none,4,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,30695,4750,0.0,12,117.85,submitted,0,0.004509,0.004509,1.0,1.0,1.0,False,False,1,1,5,Nemotron-3,large,deepinfra,MoE,single_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast_compact,0,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,27802,3007,0.0,4,86.48,submitted,0,0.003566,0.003566,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast_compact,1,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,30123,4556,0.0,4,35.16,submitted,0,0.004383,0.004383,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast_compact,2,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,68793,8656,0.0,8,238.89,submitted,0,0.00931,0.00931,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast_compact,3,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,28044,2366,0.0,4,20.23,submitted,0,0.00333,0.00333,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast_compact,4,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,34867,3821,0.0,5,34.74,submitted,0,0.004492,0.004492,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast,0,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,62223,2906,0.0,4,42.82,submitted,0,0.006451,0.006451,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast,1,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,64236,2821,0.0,4,74.54,submitted,0,0.006588,0.006588,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast,2,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,73063,6544,0.0,5,145.76,submitted,0,0.008828,0.008828,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast,3,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,64576,4693,0.0,4,153.96,submitted,0,0.007366,0.007366,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,ast,4,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,47387,3656,0.0,3,91.43,submitted,0,0.00549,0.00549,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,none,0,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,31251,9993,0.0,11,338.43,submitted,0,0.006654,0.006654,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,none,1,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,18968,4075,0.0,8,98.57,submitted,0,0.003242,0.003242,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,none,2,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,36140,7915,0.0,10,90.05,submitted,0,0.006238,0.006238,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,none,3,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,23867,4257,0.0,7,67.0,submitted,0,0.003731,0.003731,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_nvidia_NVIDIA-Nemotron-3-Super-120B-A12B,Nemotron-Super-120B,deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,4,none,4,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,16160,6663,0.0,7,100.04,submitted,0,0.004039,0.004039,1.0,0.5,0.6667,False,False,1,2,5,Nemotron-3,large,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast_compact,0,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,197274,6151,0.0,20,120.54,max_turns,165696,0.006012,0.014297,0.5,1.0,0.6667,False,False,2,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast_compact,1,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,439686,12968,0.0,20,235.45,max_turns,370304,0.013053,0.031568,0.0,0.0,0.0,False,False,2,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast_compact,2,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,243642,7868,0.0,20,172.5,max_turns,203968,0.007567,0.017766,0.0,0.0,0.0,False,True,0,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast_compact,3,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,219263,12015,0.0,20,248.78,max_turns,203648,0.007779,0.017962,0.0,0.0,0.0,False,True,0,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast_compact,4,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,436691,15945,0.0,20,255.6,max_turns,370816,0.014039,0.032579,0.0,0.0,0.0,False,True,0,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast,0,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,385253,9984,0.0,20,172.04,max_turns,326720,0.010773,0.027109,0.0,0.0,0.0,False,True,0,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast,1,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,386108,4749,0.0,20,91.87,max_turns,376064,0.006263,0.025066,1.0,1.0,1.0,False,False,1,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast,2,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,400711,7796,0.0,20,221.35,max_turns,348800,0.009721,0.027161,0.3333,1.0,0.5,False,False,3,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast,3,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,405911,4426,0.0,20,125.97,max_turns,344832,0.008883,0.026125,1.0,1.0,1.0,False,False,1,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,ast,4,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,384978,7646,0.0,20,119.85,max_turns,340480,0.009133,0.026157,0.0,0.0,0.0,False,True,0,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,none,0,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,118642,5283,0.0,20,102.68,max_turns,86464,0.004909,0.009232,1.0,1.0,1.0,False,False,1,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,none,1,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,210414,7851,0.0,20,133.14,max_turns,162496,0.00764,0.015765,1.0,1.0,1.0,False,False,1,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,none,2,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,206019,5093,0.0,20,135.07,max_turns,159040,0.006446,0.014398,0.0,0.0,0.0,False,True,0,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,none,3,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,101354,4262,0.0,20,98.96,max_turns,86464,0.003463,0.007786,0.0,0.0,0.0,False,True,0,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,0,none,4,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,242828,4638,0.0,20,105.73,max_turns,198400,0.006505,0.016425,0.0,0.0,0.0,True,False,1,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast_compact,0,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,322420,4673,0.0,20,117.35,max_turns,278400,0.007294,0.021214,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast_compact,1,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,204752,6428,0.0,17,124.9,submitted,188160,0.005448,0.014856,1.0,1.0,1.0,False,False,3,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast_compact,2,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,225064,7745,0.0,20,156.9,max_turns,183232,0.00744,0.016602,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast_compact,3,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,202762,5419,0.0,15,110.27,submitted,185600,0.005053,0.014333,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast_compact,4,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,260223,8290,0.0,20,134.89,max_turns,221376,0.007861,0.018929,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast,0,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,305247,3839,0.0,17,96.68,submitted,272384,0.006231,0.01985,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast,1,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,370704,4804,0.0,19,164.93,submitted,295488,0.009389,0.024164,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast,2,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,410963,6837,0.0,20,141.51,max_turns,344896,0.010148,0.027393,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast,3,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,382482,6753,0.0,20,114.99,submitted,360128,0.007644,0.02565,1.0,1.0,1.0,False,False,3,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,ast,4,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,414259,4712,0.0,20,114.5,max_turns,352128,0.009134,0.02674,1.0,1.0,1.0,False,False,3,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,none,0,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,165487,5788,0.0,20,106.87,max_turns,132736,0.005608,0.012244,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,none,1,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,169455,4443,0.0,20,95.74,max_turns,144320,0.004729,0.011945,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,none,2,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,145106,5165,0.0,20,99.57,max_turns,116608,0.004942,0.010772,1.0,0.6667,0.8,False,False,2,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,none,3,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,179050,3008,0.0,20,69.35,max_turns,145024,0.004695,0.011946,1.0,1.0,1.0,False,False,3,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,12,none,4,Not possible to specify max_retries in v1.X?,be62645dd56580dd7576032b348cf79d880851d8,130101,3083,0.0,20,68.93,max_turns,105984,0.00374,0.009039,1.0,1.0,1.0,False,False,3,3,6,GLM-4.7,small,deepinfra,MoE,multi_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,14,ast_compact,0,Authentication Handlers lost on redirect.,4683f169909857d663275346655975af7190fd62,237501,11043,0.0,20,248.22,max_turns,216192,0.007858,0.018667,0.5,1.0,0.6667,False,False,2,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,14,ast_compact,1,Authentication Handlers lost on redirect.,4683f169909857d663275346655975af7190fd62,319198,12945,0.0,20,306.47,max_turns,267264,0.010967,0.02433,0.0,0.0,0.0,False,True,0,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,14,ast_compact,2,Authentication Handlers lost on redirect.,4683f169909857d663275346655975af7190fd62,412509,19037,0.0,20,386.42,max_turns,369216,0.013905,0.032365,0.5,1.0,0.6667,False,False,2,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,14,ast_compact,3,Authentication Handlers lost on redirect.,4683f169909857d663275346655975af7190fd62,390098,23143,0.0,20,458.36,max_turns,307456,0.01729,0.032663,0.0,0.0,0.0,False,False,2,1,6,GLM-4.7,small,deepinfra,MoE,single_file
deepinfra_zai-org_GLM-4.7-Flash,GLM-4.7-Flash,deepinfra/zai-org/GLM-4.7-Flash,14,ast_compact,4,Authentication Handlers lost on redirect.,4683f169909857d663275346655975af7190fd62,371612,28746,0.0,20,585.73,max_turns,298432,0.018874,0.033795,0.0,0.0,0.0,False,True,0,1,6,GLM-4.7,small,deepinfra,MoE,single_file
